Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1998-11-09,2554.699951171875,2631.0,2491.89990234375,2533.60009765625,13862900,0,0
1998-11-10,2533.60009765625,2533.60009765625,2428.89990234375,2516.800048828125,10699700,0,0
1998-11-11,2516.800048828125,2516.800048828125,2066.0,2141.10009765625,9649600,0,0
1998-11-12,2141.10009765625,2141.10009765625,1956.9000244140625,2102.800048828125,11125000,0,0
1998-11-13,2102.800048828125,2155.60009765625,2043.699951171875,2115.39990234375,11521100,0,0
1998-11-16,2115.39990234375,2308.199951171875,2115.39990234375,2308.199951171875,12918000,0,0
1998-11-17,2308.199951171875,2370.60009765625,2210.60009765625,2221.699951171875,11122100,0,0
1998-11-18,2221.699951171875,2237.0,2145.199951171875,2182.39990234375,7676800,0,0
1998-11-19,2182.39990234375,2257.10009765625,2173.699951171875,2243.10009765625,8822200,0,0
1998-11-20,2243.10009765625,2335.10009765625,2227.0,2333.5,12046000,0,0
1998-11-23,2333.5,2586.800048828125,2333.5,2561.800048828125,21633200,0,0
1998-11-24,2561.800048828125,2643.300048828125,2347.39990234375,2368.39990234375,19171500,0,0
1998-11-25,2368.39990234375,2479.5,2338.5,2470.60009765625,14252300,0,0
1998-11-27,2564.10009765625,2662.39990234375,2564.10009765625,2604.5,19272600,0,0
1998-11-30,2604.5,2645.699951171875,2538.300048828125,2577.5,11956900,0,0
1998-12-01,2577.5,2577.5,2481.300048828125,2504.800048828125,9471500,0,0
1998-12-02,2504.800048828125,2656.10009765625,2504.800048828125,2598.39990234375,15165200,0,0
1998-12-03,2598.39990234375,2663.300048828125,2557.0,2604.5,11991000,0,0
1998-12-04,2604.5,2609.699951171875,2479.199951171875,2534.60009765625,14357800,0,0
1998-12-07,2534.60009765625,2534.60009765625,2456.199951171875,2493.10009765625,8446900,0,0
1998-12-08,2493.10009765625,2517.5,2461.699951171875,2488.0,7583800,0,0
1998-12-09,2488.0,2488.0,2382.10009765625,2385.39990234375,4279900,0,0
1998-12-10,2385.39990234375,2425.199951171875,2335.800048828125,2402.199951171875,7335300,0,0
1998-12-11,2402.199951171875,2420.300048828125,2357.5,2412.89990234375,8539800,0,0
1998-12-14,2412.89990234375,2479.60009765625,2391.5,2458.60009765625,10947000,0,0
1998-12-15,2458.60009765625,2493.300048828125,2408.89990234375,2436.0,10457900,0,0
1998-12-16,2436.0,2436.0,2272.39990234375,2277.5,11336400,0,0
1998-12-17,2277.5,2294.800048828125,2186.800048828125,2240.10009765625,8522500,0,0
1998-12-18,2240.10009765625,2339.699951171875,2228.699951171875,2339.699951171875,9568800,0,0
1998-12-21,2339.699951171875,2428.5,2339.699951171875,2418.60009765625,13004500,0,0
1998-12-22,2418.60009765625,2447.199951171875,2394.5,2421.10009765625,8389100,0,0
1998-12-23,2421.10009765625,2517.800048828125,2418.60009765625,2470.39990234375,11485900,0,0
1998-12-24,2470.39990234375,2532.800048828125,2470.39990234375,2492.60009765625,13263200,0,0
1998-12-28,2607.800048828125,2679.10009765625,2560.10009765625,2584.699951171875,20553400,0,0
1998-12-29,2584.699951171875,2618.89990234375,2526.39990234375,2579.5,8693000,0,0
1998-12-30,2579.5,2584.89990234375,2515.800048828125,2534.800048828125,6349000,0,0
1998-12-31,2534.800048828125,2607.60009765625,2534.800048828125,2597.89990234375,7680500,0,0
1999-01-04,2597.89990234375,2758.39990234375,2597.89990234375,2758.39990234375,15417200,0,0
1999-01-05,2758.39990234375,2838.39990234375,2730.300048828125,2823.5,17571800,0,0
1999-01-06,2823.5,2909.39990234375,2823.5,2886.0,17154600,0,0
1999-01-07,2886.0,2953.10009765625,2731.0,2763.5,21326200,0,0
1999-01-08,2763.5,2839.5,2683.60009765625,2721.5,14547000,0,0
1999-01-11,2721.5,2776.0,2657.10009765625,2670.60009765625,7399500,0,0
1999-01-12,2670.60009765625,2689.800048828125,2618.699951171875,2667.800048828125,8362700,0,0
1999-01-13,2667.800048828125,2667.800048828125,2431.199951171875,2447.5,8653800,0,0
1999-01-14,2447.5,2560.5,2447.5,2554.60009765625,8959000,0,0
1999-01-15,2554.60009765625,2554.60009765625,2343.0,2482.300048828125,10001500,0,0
1999-01-25,2482.300048828125,2482.300048828125,2301.89990234375,2408.89990234375,6785500,0,0
1999-01-26,2408.89990234375,2496.39990234375,2404.39990234375,2440.199951171875,9121300,0,0
1999-01-27,2440.199951171875,2552.199951171875,2440.199951171875,2552.10009765625,12374400,0,0
1999-01-28,2552.10009765625,2560.89990234375,2463.10009765625,2513.800048828125,13185500,0,0
1999-01-29,2513.800048828125,2568.199951171875,2513.800048828125,2568.199951171875,8081100,0,0
1999-02-01,2568.199951171875,2670.0,2568.199951171875,2656.199951171875,13309400,0,0
1999-02-02,2656.199951171875,2677.800048828125,2596.300048828125,2621.39990234375,11030900,0,0
1999-02-03,2621.39990234375,2671.300048828125,2593.5,2671.300048828125,9477300,0,0
1999-02-04,2671.300048828125,2808.699951171875,2671.300048828125,2791.60009765625,16561500,0,0
1999-02-05,2791.60009765625,2818.0,2718.89990234375,2747.800048828125,15606800,0,0
1999-02-08,2747.800048828125,2821.60009765625,2747.300048828125,2814.699951171875,10686600,0,0
1999-02-09,2814.699951171875,2933.0,2799.300048828125,2924.199951171875,17668900,0,0
1999-02-10,2924.199951171875,2992.800048828125,2855.0,2970.300048828125,18997600,0,0
1999-02-11,2970.300048828125,3079.89990234375,2970.300048828125,3035.39990234375,17711700,0,0
1999-02-12,3035.39990234375,3111.89990234375,2965.199951171875,3088.89990234375,16039300,0,0
1999-02-16,3095.0,3355.39990234375,3070.60009765625,3355.39990234375,22165700,0,0
1999-02-17,3355.39990234375,3700.10009765625,3349.60009765625,3621.300048828125,29585100,0,0
1999-02-18,3621.300048828125,3715.60009765625,3576.300048828125,3652.89990234375,24226900,0,0
1999-02-19,3652.89990234375,3796.39990234375,3608.89990234375,3718.199951171875,24695900,0,0
1999-02-22,3718.199951171875,3772.60009765625,3600.10009765625,3636.39990234375,21104500,0,0
1999-02-23,3636.39990234375,3665.89990234375,3500.89990234375,3557.10009765625,16375600,0,0
1999-02-24,3557.10009765625,3676.89990234375,3524.199951171875,3599.10009765625,25255700,0,0
1999-02-25,3599.10009765625,3824.39990234375,3599.10009765625,3768.5,24298700,0,0
1999-02-26,3768.5,3957.699951171875,3768.5,3890.800048828125,25092100,0,0
1999-03-01,3890.800048828125,4008.199951171875,3872.300048828125,3893.199951171875,26994000,0,0
1999-03-02,3893.199951171875,3933.800048828125,3805.699951171875,3817.5,20262500,0,0
1999-03-03,3817.5,3976.800048828125,3817.5,3916.39990234375,22419400,0,0
1999-03-04,3916.39990234375,4009.300048828125,3705.199951171875,3787.699951171875,22472900,0,0
1999-03-05,3787.699951171875,3895.5,3748.89990234375,3858.10009765625,19399600,0,0
1999-03-08,3858.10009765625,3922.699951171875,3816.300048828125,3847.39990234375,16930400,0,0
1999-03-09,3847.39990234375,3982.300048828125,3794.800048828125,3962.300048828125,17202900,0,0
1999-03-10,3962.300048828125,3980.0,3864.39990234375,3887.300048828125,15417800,0,0
1999-03-11,3887.300048828125,4099.2001953125,3887.300048828125,4088.60009765625,20684500,0,0
1999-03-12,4088.60009765625,4184.7001953125,4055.10009765625,4124.10009765625,20070200,0,0
1999-03-15,4124.10009765625,4124.10009765625,3918.699951171875,4047.199951171875,13060900,0,0
1999-03-16,4047.199951171875,4097.7001953125,3896.10009765625,3909.10009765625,15521100,0,0
1999-03-17,3909.10009765625,4094.10009765625,3886.60009765625,4067.800048828125,17875900,0,0
1999-03-18,4067.800048828125,4253.2998046875,4067.800048828125,4169.89990234375,24299900,0,0
1999-03-19,4169.89990234375,4350.0,4169.89990234375,4308.89990234375,28102500,0,0
1999-03-22,4308.89990234375,4337.7001953125,4174.5,4316.2998046875,23726200,0,0
1999-03-23,4316.2998046875,4399.7001953125,4260.0,4315.10009765625,22947000,0,0
1999-03-24,4315.10009765625,4315.10009765625,4194.39990234375,4220.10009765625,14928200,0,0
1999-03-25,4220.10009765625,4415.60009765625,4220.10009765625,4415.60009765625,16609800,0,0
1999-03-26,4415.60009765625,4621.60009765625,4415.60009765625,4554.10009765625,24344300,0,0
1999-04-05,4554.10009765625,4718.0,4403.89990234375,4706.10009765625,18911700,0,0
1999-04-06,4706.10009765625,4948.10009765625,4706.10009765625,4896.7001953125,26939200,0,0
1999-04-07,4896.7001953125,4969.7001953125,4828.5,4926.89990234375,21419600,0,0
1999-04-08,4926.89990234375,5001.39990234375,4714.5,4737.7998046875,22600600,0,0
1999-04-09,4737.7998046875,4783.60009765625,4504.5,4607.0,17662400,0,0
1999-04-12,4607.0,4670.5,4306.7998046875,4375.60009765625,17266600,0,0
1999-04-13,4375.60009765625,4429.0,3875.5,3986.0,18130500,0,0
1999-04-14,3986.0,4405.2001953125,3986.0,4381.60009765625,21326400,0,0
1999-04-15,4381.60009765625,4545.60009765625,4268.2998046875,4350.89990234375,21093300,0,0
1999-04-16,4350.89990234375,4614.89990234375,4316.7001953125,4582.2001953125,17785300,0,0
1999-04-19,4582.2001953125,4603.89990234375,4267.10009765625,4562.60009765625,17548800,0,0
1999-04-20,4562.60009765625,5050.39990234375,4562.60009765625,5018.7001953125,32644700,0,0
1999-04-21,5018.7001953125,5154.5,4941.5,4981.10009765625,32646700,0,0
1999-04-22,4981.10009765625,5157.89990234375,4940.0,5154.2001953125,28413800,0,0
1999-04-26,5154.2001953125,5378.60009765625,5154.2001953125,5305.10009765625,28133900,0,0
1999-04-27,5305.10009765625,5360.2998046875,5215.10009765625,5295.60009765625,29656300,0,0
1999-04-28,5295.60009765625,5520.2998046875,5241.60009765625,5483.7001953125,36283200,0,0
1999-04-29,5483.7001953125,5666.60009765625,5397.0,5440.2998046875,29793200,0,0
1999-04-30,5440.2998046875,5440.2998046875,5289.10009765625,5354.0,18656600,0,0
1999-05-03,5354.0,5479.0,5302.0,5393.7998046875,22534700,0,0
1999-05-04,5393.7998046875,5466.5,5300.7001953125,5451.7998046875,19535100,0,0
1999-05-05,5451.7998046875,5591.0,5433.2998046875,5580.39990234375,22664000,0,0
1999-05-06,5590.7001953125,5663.7998046875,5553.0,5590.7001953125,25360200,0,0
1999-05-07,5590.7001953125,5766.2001953125,5590.7001953125,5606.5,23983000,0,0
1999-05-10,5606.5,5688.7001953125,5581.2001953125,5668.60009765625,18678700,0,0
1999-05-11,5668.60009765625,5812.5,5668.60009765625,5811.10009765625,27695400,0,0
1999-05-12,5811.10009765625,5844.2001953125,5372.60009765625,5457.7001953125,34849700,0,0
1999-05-13,5457.7001953125,5574.39990234375,5262.5,5405.39990234375,23769900,0,0
1999-05-14,5405.39990234375,5665.5,5405.39990234375,5656.2001953125,29043700,0,0
1999-05-17,5656.2001953125,5656.2001953125,5124.2998046875,5543.7001953125,22681700,0,0
1999-05-18,5543.7001953125,5755.5,5387.5,5703.2001953125,28473200,0,0
1999-05-20,5703.2001953125,5887.10009765625,5622.2998046875,5653.39990234375,23735700,0,0
1999-05-21,5653.39990234375,5806.7998046875,5452.2001953125,5496.5,23538400,0,0
1999-05-24,5496.5,5699.60009765625,5214.39990234375,5272.2001953125,22414100,0,0
1999-05-25,5272.2001953125,5312.60009765625,4981.60009765625,5086.2001953125,26164000,0,0
1999-05-26,5086.2001953125,5194.5,5021.60009765625,5077.7998046875,17974100,0,0
1999-05-27,5077.7998046875,5310.7998046875,5077.7998046875,5265.10009765625,26192100,0,0
1999-05-28,5265.10009765625,5332.0,5190.7001953125,5247.39990234375,19544000,0,0
1999-06-01,5069.2001953125,5147.10009765625,4960.5,5126.60009765625,13284600,0,0
1999-06-02,5126.60009765625,5201.89990234375,4908.7001953125,4964.10009765625,20308900,0,0
1999-06-03,4964.10009765625,4993.7998046875,4869.7001953125,4986.2001953125,12414100,0,0
1999-06-04,4986.2001953125,5368.0,4986.2001953125,5367.0,23181900,0,0
1999-06-07,5367.0,5489.60009765625,5227.10009765625,5298.60009765625,20579300,0,0
1999-06-08,5298.60009765625,5298.60009765625,5182.2998046875,5288.2998046875,12026200,0,0
1999-06-09,5288.2998046875,5403.7998046875,5248.60009765625,5289.10009765625,16366500,0,0
1999-06-10,5289.10009765625,5560.2998046875,5289.10009765625,5560.2998046875,20644600,0,0
1999-06-11,5560.2998046875,5679.5,5462.10009765625,5531.7998046875,24890200,0,0
1999-06-14,5531.7998046875,5544.60009765625,5368.5,5402.10009765625,15578200,0,0
1999-06-15,5402.10009765625,5469.5,5200.89990234375,5241.10009765625,18156700,0,0
1999-06-16,5241.10009765625,5241.10009765625,4976.60009765625,5081.5,16155900,0,0
1999-06-17,5081.5,5262.7001953125,5035.7998046875,5262.60009765625,19009100,0,0
1999-06-18,5262.60009765625,5415.0,5247.7998046875,5321.60009765625,25240300,0,0
1999-06-21,5321.60009765625,5321.60009765625,5198.60009765625,5289.2001953125,10924900,0,0
1999-06-22,5289.2001953125,5314.10009765625,5169.7001953125,5219.2001953125,12483500,0,0
1999-06-23,5219.2001953125,5317.7001953125,5062.2998046875,5129.60009765625,15713400,0,0
1999-06-24,5129.60009765625,5136.5,5041.7998046875,5090.10009765625,9455100,0,0
1999-06-25,5090.10009765625,5176.0,4904.2998046875,4941.60009765625,19628500,0,0
1999-06-28,4941.60009765625,4941.60009765625,4609.2998046875,4681.0,12777800,0,0
1999-06-29,4681.0,4778.10009765625,4547.89990234375,4676.39990234375,17369600,0,0
1999-06-30,4676.39990234375,5007.10009765625,4630.7998046875,4950.2001953125,28449700,0,0
1999-07-01,4950.2001953125,5194.5,4950.2001953125,5160.0,26785300,0,0
1999-07-02,5160.0,5253.39990234375,4743.2998046875,4860.89990234375,29648800,0,0
1999-07-06,5030.7001953125,5048.89990234375,4801.5,4819.7998046875,12565400,0,0
1999-07-07,4819.7998046875,4819.7998046875,4542.10009765625,4755.2001953125,15169100,0,0
1999-07-08,4755.2001953125,4880.60009765625,4755.2001953125,4877.2001953125,14595100,0,0
1999-07-09,4877.2001953125,5128.7998046875,4862.60009765625,5128.7998046875,24096300,0,0
1999-07-12,5128.7998046875,5620.7998046875,5128.7998046875,5620.7998046875,34125300,0,0
1999-07-13,5620.7998046875,5669.10009765625,5426.0,5575.0,33304900,0,0
1999-07-14,5575.0,5818.2998046875,5528.2998046875,5782.7001953125,35073600,0,0
1999-07-15,5782.7001953125,5917.39990234375,5665.60009765625,5763.39990234375,33610200,0,0
1999-07-16,5763.39990234375,5777.39990234375,5588.5,5676.2998046875,20086500,0,0
1999-07-19,5676.2998046875,5924.7998046875,5639.2998046875,5924.7998046875,23134300,0,0
1999-07-20,5924.7998046875,6015.2998046875,5865.10009765625,5990.7998046875,27954200,0,0
1999-07-21,5990.7998046875,6003.7001953125,5787.2001953125,6003.7001953125,23292500,0,0
1999-07-22,6003.7001953125,6159.39990234375,5827.39990234375,5865.2998046875,27509300,0,0
1999-07-23,5865.2998046875,5899.2001953125,5686.2998046875,5782.89990234375,19624500,0,0
1999-07-26,5782.89990234375,5782.89990234375,5517.89990234375,5529.5,14551100,0,0
1999-07-27,5529.5,5774.60009765625,5529.5,5759.5,20830900,0,0
1999-07-28,5759.5,5874.2998046875,5609.0,5694.10009765625,21974200,0,0
1999-07-29,5694.10009765625,5783.39990234375,5666.0,5710.39990234375,16846800,0,0
1999-07-30,5710.39990234375,5862.7001953125,5639.7001953125,5805.5,18253400,0,0
1999-08-02,5805.5,5807.60009765625,5646.39990234375,5681.7998046875,11419400,0,0
1999-08-03,5681.7998046875,5706.60009765625,5554.60009765625,5706.60009765625,12169500,0,0
1999-08-04,5706.60009765625,5732.7998046875,5623.89990234375,5687.2998046875,11908900,0,0
1999-08-05,5687.2998046875,5706.7998046875,5527.60009765625,5596.7001953125,10243600,0,0
1999-08-06,5596.7001953125,5655.7998046875,5568.10009765625,5641.7998046875,10242400,0,0
1999-08-09,5603.7001953125,5827.10009765625,5603.7001953125,5807.2001953125,17693200,0,0
1999-08-10,5807.2001953125,5863.7001953125,5706.5,5755.5,16824200,0,0
1999-08-11,5755.5,5810.2001953125,5627.89990234375,5675.0,15103700,0,0
1999-08-12,5675.0,5704.89990234375,5577.2998046875,5627.60009765625,14559300,0,0
1999-08-13,5627.60009765625,5789.60009765625,5627.60009765625,5690.2001953125,13084000,0,0
1999-08-16,5786.60009765625,5899.2998046875,5752.89990234375,5807.10009765625,16985100,0,0
1999-08-26,5807.10009765625,5807.10009765625,4872.39990234375,5204.10009765625,19436300,0,0
1999-08-27,5204.10009765625,5322.7001953125,5200.39990234375,5277.2998046875,16383700,0,0
1999-08-31,5277.2998046875,5292.0,4984.10009765625,5018.2998046875,21373100,0,0
1999-09-01,5018.2998046875,5167.2998046875,5017.89990234375,5137.7998046875,11723800,0,0
1999-09-02,5137.7998046875,5287.60009765625,5100.2998046875,5230.10009765625,12867100,0,0
1999-09-03,5230.10009765625,5358.60009765625,5219.89990234375,5358.60009765625,19218900,0,0
1999-09-07,5823.89990234375,5896.89990234375,5699.60009765625,5799.7998046875,25742200,0,0
1999-09-08,5799.7998046875,6129.5,5799.7998046875,6095.0,29575100,0,0
1999-09-09,6095.0,6148.60009765625,6010.2001953125,6118.2001953125,24575300,0,0
1999-09-10,6118.2001953125,6216.39990234375,6067.2001953125,6178.2998046875,24033900,0,0
1999-09-13,6178.2998046875,6213.2001953125,5926.2998046875,6050.7998046875,18801200,0,0
1999-09-14,6050.7998046875,6184.10009765625,6050.7998046875,6142.7998046875,19845800,0,0
1999-09-15,6142.7998046875,6180.60009765625,6018.89990234375,6108.2998046875,16108900,0,0
1999-09-16,6108.2998046875,6159.0,6043.7998046875,6150.7001953125,18493800,0,0
1999-09-17,6150.7001953125,6206.2998046875,6100.2998046875,6165.7998046875,17357100,0,0
1999-09-20,6165.7998046875,6271.39990234375,6139.60009765625,6222.0,18717000,0,0
1999-09-21,6222.0,6222.0,6116.2998046875,6173.7998046875,17515600,0,0
1999-09-22,6173.7998046875,6173.7998046875,6045.60009765625,6121.2998046875,18657000,0,0
1999-09-23,6121.2998046875,6259.7001953125,6101.7001953125,6252.10009765625,24922200,0,0
1999-09-24,6252.10009765625,6252.10009765625,6082.5,6179.2998046875,18663000,0,0
1999-09-27,6179.2998046875,6230.0,6078.7998046875,6092.7998046875,15838100,0,0
1999-09-28,6092.7998046875,6094.7001953125,5967.7998046875,6086.89990234375,16375900,0,0
1999-09-29,6086.89990234375,6107.10009765625,6006.7001953125,6096.7001953125,13811000,0,0
1999-09-30,6096.7001953125,6161.2998046875,6033.2001953125,6071.10009765625,16134500,0,0
1999-10-01,6071.10009765625,6107.10009765625,5892.7001953125,5961.5,15849000,0,0
1999-10-04,5961.5,5961.5,5798.39990234375,5850.5,13436700,0,0
1999-10-05,5850.5,5941.7998046875,5779.0,5822.2001953125,14212900,0,0
1999-10-06,5822.2001953125,5923.39990234375,5785.2998046875,5923.39990234375,14621000,0,0
1999-10-07,5923.39990234375,5966.2001953125,5826.39990234375,5855.2001953125,18468400,0,0
1999-10-08,5855.2001953125,5882.60009765625,5719.89990234375,5794.7998046875,16290500,0,0
1999-10-11,5794.7998046875,5801.0,5661.10009765625,5699.7998046875,12464100,0,0
1999-10-12,5699.7998046875,5858.89990234375,5699.7998046875,5782.39990234375,18312200,0,0
1999-10-13,5782.39990234375,5782.39990234375,5664.2001953125,5701.5,14247100,0,0
1999-10-14,5701.5,5760.7001953125,5646.2998046875,5718.89990234375,18843000,0,0
1999-10-15,5718.89990234375,5985.60009765625,5718.89990234375,5930.7998046875,29040400,0,0
1999-10-18,5930.7998046875,6070.7001953125,5922.7001953125,5998.0,20536800,0,0
1999-10-19,5998.0,6014.10009765625,5872.5,5970.10009765625,15394800,0,0
1999-10-20,5970.10009765625,5974.7001953125,5849.5,5912.2001953125,18433100,0,0
1999-10-21,5912.2001953125,5941.39990234375,5791.0,5839.89990234375,16543600,0,0
1999-10-22,5839.89990234375,6160.5,5839.89990234375,6160.5,30793700,0,0
1999-10-25,6160.5,6403.39990234375,6160.5,6403.39990234375,33107100,0,0
1999-10-26,6403.39990234375,6551.0,6360.2001953125,6545.60009765625,38137200,0,0
1999-10-27,6545.60009765625,6563.0,6405.89990234375,6509.89990234375,26369900,0,0
1999-10-28,6509.89990234375,6563.5,6437.7001953125,6556.10009765625,13628300,0,0
1999-11-01,6556.10009765625,6677.5,6446.0,6534.7001953125,24512700,0,0
1999-11-02,6534.7001953125,6552.0,6423.60009765625,6542.2001953125,22815300,0,0
1999-11-03,6542.2001953125,6848.89990234375,6511.39990234375,6843.7001953125,31707500,0,0
1999-11-04,6843.7001953125,7085.10009765625,6843.7001953125,7043.10009765625,36977500,0,0
1999-11-05,7043.10009765625,7159.60009765625,6899.89990234375,7132.5,30028800,0,0
1999-11-08,7132.5,7258.60009765625,7050.2998046875,7176.2001953125,36500000,0,0
1999-11-09,7176.2001953125,7641.5,7076.0,7593.5,45770500,0,0
1999-11-10,7593.5,7963.5,7593.5,7918.39990234375,46187800,0,0
1999-11-11,7918.39990234375,8384.7001953125,7897.0,8057.60009765625,65807100,0,0
1999-11-12,8057.60009765625,8320.900390625,8057.60009765625,8298.599609375,44999400,0,0
1999-11-15,8298.599609375,8732.7001953125,8156.10009765625,8364.900390625,48044000,0,0
1999-11-16,8364.900390625,8496.400390625,8206.2998046875,8334.7998046875,34137300,0,0
1999-11-17,8334.7998046875,8479.5,8173.10009765625,8244.900390625,30622100,0,0
1999-11-18,8244.900390625,8436.7998046875,8213.900390625,8329.099609375,25330500,0,0
1999-11-19,8329.099609375,8589.400390625,8329.099609375,8509.400390625,31898300,0,0
1999-11-22,8509.400390625,8879.7998046875,8505.2001953125,8879.7998046875,37567400,0,0
1999-11-23,8879.7998046875,9005.5,8608.599609375,8656.7998046875,42391600,0,0
1999-11-24,8656.7998046875,8712.7998046875,8362.900390625,8554.7001953125,32013900,0,0
1999-11-26,8525.7998046875,8525.7998046875,7856.60009765625,7994.89990234375,38782100,0,0
1999-11-29,7994.89990234375,8120.89990234375,7799.7001953125,8104.7998046875,26921800,0,0
1999-11-30,8104.7998046875,8507.400390625,7904.2001953125,8459.5,45909500,0,0
